seconds_since_last_llm_call,hour_of_day,is_weekend,app_category,title_length,app_changed,is_first_time_app_today,switches_last_5min,title_semantic_similarity_to_previous,worth_flagging
314.0,10,True,chat,8,False,False,2,1.0,0
543.0,10,True,chat,8,False,False,1,1.0,0
774.0,10,True,chat,8,False,False,1,1.0,0
941.0,10,True,chat,8,False,False,1,1.0,0
1015.0,10,True,chat,8,False,False,2,1.0,0
1107.0,10,True,chat,8,False,False,2,1.0,0
1116.0,10,True,chat,8,False,False,3,1.0,0
1121.0,10,True,browser,7,True,False,4,0.2692223787307739,1
235.0,11,True,browser,29,False,False,3,0.10767611861228943,1
110.0,11,True,browser,29,False,False,1,1.0,0
295.0,11,True,browser,7,False,False,2,0.10767611861228943,0
437.0,11,True,browser,5,False,False,1,0.3370339870452881,0
608.0,11,True,browser,7,False,False,1,0.3370339870452881,0
841.0,11,True,browser,29,False,False,1,0.10767611861228943,0
inf,9,True,chat,12,True,True,0,0.0,1
179.0,9,True,terminal,16,True,True,1,0.07012815773487091,1
97.0,9,True,terminal,11,False,False,2,0.08513405919075012,0
328.0,9,True,terminal,16,False,False,1,0.08513405919075012,1
240.0,9,True,ide,25,True,True,1,0.3989086151123047,1
85.0,9,True,ide,25,False,False,1,1.0,0
175.0,9,True,ide,16,False,False,2,0.27021536231040955,1
211.0,9,True,ide,33,False,False,1,0.1529022455215454,0
273.0,9,True,ide,33,False,False,2,1.0,0
512.0,9,True,chat,8,True,True,1,0.14440710842609406,1
89.0,9,True,chat,8,False,False,1,1.0,0
101.0,9,True,chat,8,False,False,2,1.0,0
257.0,9,True,chat,8,False,False,3,1.0,1
68.0,9,True,terminal,11,True,False,3,0.010674942284822464,0
160.0,9,True,terminal,16,False,False,2,0.08513405919075012,0
298.0,9,True,chat,15,True,True,3,-0.03768331930041313,1
163.0,9,True,ide,33,True,False,1,-0.04073943570256233,0
328.0,9,True,ide,16,False,False,1,0.1529022455215454,0
354.0,9,True,ide,16,False,False,2,1.0,0
439.0,9,True,browser,5,True,True,3,0.0007697939872741699,1
205.0,9,True,other,0,True,True,2,0.18210408091545105,0
224.0,9,True,other,0,False,False,2,1.0,0
245.0,9,True,other,0,False,False,3,1.0,1
148.0,9,True,other,0,False,False,3,1.0,0
255.0,9,True,other,0,False,False,4,1.0,0
319.0,9,True,other,0,False,False,2,1.0,0
440.0,9,True,chat,15,True,False,3,0.10489481687545776,0
670.0,9,True,chat,15,False,False,1,1.0,0
761.0,10,True,chat,15,False,False,1,1.0,0
882.0,10,True,chat,15,False,False,2,1.0,0
914.0,10,True,chat,15,False,False,3,1.0,1
156.0,10,True,chat,15,False,False,2,1.0,0
193.0,10,True,browser,7,True,False,3,0.06123870983719826,0
288.0,10,True,browser,5,False,False,3,0.3370339870452881,0
451.0,10,True,browser,7,False,False,3,0.3370339870452881,1
40.0,10,True,browser,29,False,False,3,0.10767611861228943,1
84.0,10,True,ide,16,True,False,3,0.38542240858078003,1
171.0,10,True,ide,33,False,False,3,0.1529022455215454,1
231.0,10,True,chat,11,True,False,1,0.10184679180383682,0
273.0,10,True,chat,8,False,False,2,0.2170764058828354,1
92.0,10,True,chat,11,False,False,2,0.2170764058828354,1
137.0,10,True,chat,8,False,False,3,0.2170764058828354,0
179.0,10,True,chat,11,False,False,3,0.2170764058828354,1
214.0,10,True,chat,11,False,False,2,1.0,0
327.0,10,True,chat,15,True,False,1,0.18394501507282257,0
495.0,10,True,chat,15,False,False,2,1.0,0
587.0,10,True,other,0,True,False,2,0.10489481687545776,1
182.0,10,True,other,0,False,False,2,1.0,0
340.0,10,True,other,0,False,False,1,1.0,0
502.0,10,True,other,0,False,False,1,1.0,0
548.0,10,True,other,0,False,False,2,1.0,0
679.0,10,True,other,0,False,False,2,1.0,0
847.0,10,True,other,0,False,False,2,1.0,0
971.0,10,True,other,0,False,False,2,1.0,0
1099.0,10,True,other,0,False,False,2,1.0,0
1310.0,10,True,chat,15,True,False,1,0.10489481687545776,0
1362.0,10,True,browser,5,True,False,2,0.4214235842227936,1
7.0,10,True,ide,25,True,False,3,0.025128699839115143,1
147.0,11,True,ide,16,False,False,3,0.27021536231040955,0
264.0,11,True,ide,25,False,False,3,0.27021536231040955,1
inf,9,False,document,18,True,True,0,0.0,1
139.0,9,False,document,18,False,False,1,1.0,0
265.0,9,False,document,18,False,False,2,1.0,0
433.0,9,False,document,18,False,False,2,1.0,0
491.0,9,False,chat,8,True,True,2,0.07372437417507172,1
120.0,9,False,chat,8,False,False,2,1.0,0
203.0,9,False,chat,8,True,True,3,0.07586166262626648,0
354.0,9,False,chat,12,False,False,2,0.4567888677120209,0
424.0,9,False,chat,12,False,False,2,1.0,0
621.0,9,False,chat,8,False,False,2,0.4567888677120209,0
758.0,9,False,chat,12,False,False,1,0.4567888677120209,0
773.0,9,False,chat,11,False,False,2,0.18231408298015594,0
864.0,9,False,chat,11,False,False,3,1.0,0
979.0,9,False,chat,12,False,False,3,0.18231408298015594,1
86.0,9,False,chat,12,False,False,3,1.0,0
136.0,9,False,chat,8,False,False,3,0.4567888677120209,1
170.0,9,False,chat,12,False,False,2,0.4567888677120209,0
250.0,9,False,chat,8,False,False,3,0.4567888677120209,0
456.0,9,False,document,18,True,False,2,0.16481518745422363,0
486.0,9,False,document,18,False,False,2,1.0,0
500.0,9,False,document,18,False,False,3,1.0,0
555.0,9,False,document,18,False,False,3,1.0,0
637.0,9,False,document,18,False,False,4,1.0,0
690.0,9,False,chat,15,True,True,5,0.1011812835931778,1
194.0,9,False,browser,7,True,True,2,0.06123870983719826,0
201.0,9,False,browser,5,False,False,3,0.3370339870452881,1
205.0,9,False,chat,12,True,False,2,0.1281467080116272,1
125.0,9,False,chat,8,True,False,1,0.08680709451436996,0
351.0,9,False,chat,8,False,False,1,1.0,0
541.0,9,False,chat,8,False,False,1,1.0,0
678.0,9,False,chat,8,True,False,1,0.07586166262626648,0
876.0,10,False,chat,11,False,False,1,0.2170764058828354,0
968.0,10,False,chat,12,False,False,2,0.18231408298015594,1
114.0,10,False,terminal,16,True,True,2,0.07012815773487091,0
172.0,10,False,other,0,True,True,3,0.06183013692498207,1
100.0,10,False,other,0,False,False,3,1.0,0
183.0,10,False,other,0,False,False,3,1.0,1
212.0,10,False,ide,25,True,True,2,0.049392957240343094,0
303.0,10,False,ide,25,False,False,1,1.0,0
483.0,10,False,ide,25,False,False,2,1.0,0
571.0,10,False,chat,15,True,False,2,0.007224977482110262,1
40.0,10,False,chat,15,False,False,2,1.0,0
190.0,10,False,chat,15,False,False,3,1.0,0
292.0,10,False,chat,15,False,False,3,1.0,0
313.0,10,False,chat,15,False,False,3,1.0,0
439.0,10,False,chat,15,False,False,3,1.0,0
607.0,10,False,chat,15,False,False,2,1.0,0
638.0,10,False,ide,16,True,False,2,0.005156234372407198,1
13.0,10,False,ide,16,False,False,3,1.0,0
24.0,10,False,document,18,True,False,4,0.11449354887008667,1
238.0,10,False,document,18,False,False,4,1.0,0
302.0,10,False,terminal,16,True,False,1,0.0983947291970253,1
22.0,10,False,terminal,10,False,False,2,0.018264450132846832,1
137.0,10,False,terminal,11,False,False,3,0.13288097083568573,1
225.0,10,False,terminal,11,False,False,1,1.0,1
33.0,10,False,chat,8,True,False,2,0.010674942284822464,1
127.0,10,False,chat,8,False,False,2,1.0,0
165.0,10,False,chat,8,True,False,3,0.07586166262626648,0
379.0,10,False,terminal,11,True,False,2,0.02705918252468109,1
159.0,10,False,chat,8,True,False,1,0.010674942284822464,0
inf,9,False,chat,8,True,True,0,0.0,0
inf,9,False,chat,11,False,False,1,0.2170764058828354,1
196.0,9,False,chat,11,False,False,1,1.0,0
218.0,9,False,chat,12,False,False,2,0.18231408298015594,0
285.0,9,False,chat,11,False,False,3,0.18231408298015594,0
410.0,9,False,chat,8,True,True,3,0.12101151794195175,1
48.0,9,False,chat,15,True,True,4,0.2555195987224579,1
50.0,9,False,chat,8,True,False,4,0.2555195987224579,1
48.0,9,False,chat,8,False,False,4,1.0,0
226.0,9,False,chat,8,False,False,3,1.0,1
96.0,9,False,chat,8,False,False,2,1.0,0
329.0,9,False,chat,8,False,False,1,1.0,0
447.0,9,False,chat,8,False,False,1,1.0,0
551.0,9,False,chat,8,False,False,2,1.0,0
569.0,9,False,chat,8,False,False,3,1.0,0
771.0,9,False,chat,8,False,False,2,1.0,0
839.0,9,False,chat,8,False,False,3,1.0,1
56.0,9,False,chat,8,False,False,2,1.0,0
68.0,9,False,chat,8,False,False,3,1.0,0
247.0,9,False,terminal,16,True,True,3,-0.026658130809664726,0
477.0,9,False,terminal,16,False,False,1,1.0,0
524.0,9,False,terminal,10,False,False,2,0.018264450132846832,0
660.0,9,False,ide,25,True,True,2,-0.016883712261915207,1
87.0,9,False,ide,25,False,False,3,1.0,1
164.0,9,False,ide,16,False,False,2,0.27021536231040955,0
270.0,9,False,ide,33,False,False,2,0.1529022455215454,0
329.0,9,False,browser,29,True,True,2,0.2144143134355545,1
49.0,9,False,browser,5,False,False,3,0.12991370260715485,0
134.0,9,False,browser,7,False,False,4,0.3370339870452881,1
122.0,9,False,browser,29,False,False,3,0.10767611861228943,0
335.0,9,False,browser,7,False,False,1,0.10767611861228943,0
434.0,9,False,browser,7,False,False,1,1.0,0
544.0,9,False,browser,29,False,False,2,0.10767611861228943,0
676.0,10,False,browser,7,False,False,2,0.10767611861228943,0
818.0,10,False,ide,33,True,False,2,0.13201919198036194,0
887.0,10,False,chat,15,True,False,2,-0.04073943570256233,0
1053.0,10,False,chat,8,True,False,2,0.2555195987224579,1
90.0,10,False,chat,8,False,False,2,1.0,0
312.0,10,False,chat,8,False,False,1,1.0,0
402.0,10,False,chat,8,False,False,1,1.0,0
504.0,10,False,chat,8,False,False,2,1.0,0
637.0,10,False,chat,8,False,False,2,1.0,0
701.0,10,False,chat,8,False,False,3,1.0,1
84.0,10,False,chat,8,False,False,3,1.0,0
282.0,10,False,chat,8,False,False,2,1.0,0
302.0,10,False,chat,8,False,False,2,1.0,0
382.0,10,False,chat,8,False,False,3,1.0,1
57.0,10,False,chat,8,False,False,3,1.0,0
247.0,10,False,chat,8,False,False,2,1.0,0
441.0,10,False,chat,8,False,False,1,1.0,0
527.0,10,False,browser,5,True,False,2,0.3990950882434845,0
665.0,10,False,browser,29,False,False,2,0.12991370260715485,0
862.0,10,False,chat,8,True,False,1,0.10069330781698227,1
92.0,10,False,chat,8,False,False,2,1.0,0
329.0,10,False,chat,8,False,False,1,1.0,0
512.0,10,False,browser,7,True,False,1,0.2692223787307739,1
138.0,10,False,document,18,True,True,1,0.0225155521184206,0
304.0,10,False,document,18,False,False,1,1.0,0
326.0,10,False,document,18,False,False,2,1.0,0
367.0,10,False,ide,33,True,False,3,0.09405893832445145,0
inf,9,False,browser,7,True,True,0,0.0,0
inf,9,False,browser,5,False,False,1,0.3370339870452881,0
inf,9,False,chat,15,True,True,2,0.4214235842227936,0
inf,9,False,document,18,True,True,1,0.1011812835931778,1
113.0,9,False,document,18,False,False,2,1.0,0
126.0,9,False,browser,5,True,False,2,0.04298821836709976,1
185.0,9,False,chat,11,True,True,2,0.25155866146087646,0
360.0,9,False,chat,11,False,False,1,1.0,0
519.0,9,False,chat,12,False,False,1,0.18231408298015594,0
561.0,9,False,chat,11,False,False,2,0.18231408298015594,0
714.0,9,False,chat,11,False,False,2,1.0,0
722.0,9,False,chat,15,True,False,3,0.18394501507282257,0
891.0,9,False,chat,15,False,False,2,1.0,0
1076.0,9,False,chat,12,True,False,1,0.0035856072790920734,0
1213.0,9,False,chat,8,False,False,1,0.4567888677120209,0
1430.0,9,False,chat,8,True,True,1,0.07586166262626648,0
1563.0,9,False,chat,8,False,False,1,1.0,0
1718.0,9,False,other,0,True,True,2,0.16927768290042877,1
197.0,9,False,other,0,False,False,1,1.0,0
229.0,9,False,document,18,True,False,2,0.09299242496490479,0
442.0,9,False,document,18,False,False,2,1.0,0
638.0,9,False,document,18,False,False,1,1.0,0
644.0,9,False,document,18,False,False,2,1.0,0
649.0,9,False,chat,15,True,False,3,0.1011812835931778,1
139.0,9,False,chat,15,False,False,3,1.0,1
192.0,9,False,chat,15,False,False,1,1.0,0
292.0,9,False,chat,15,False,False,2,1.0,0
347.0,9,False,chat,15,False,False,2,1.0,0
467.0,9,False,chat,15,False,False,3,1.0,0
519.0,9,False,chat,15,False,False,3,1.0,0
731.0,10,False,chat,15,False,False,2,1.0,0
848.0,10,False,terminal,11,True,True,1,0.03930921107530594,1
32.0,10,False,terminal,10,False,False,2,0.13288097083568573,1
80.0,10,False,browser,29,True,False,3,0.06484919786453247,1
75.0,10,False,browser,29,False,False,3,1.0,0
229.0,10,False,browser,29,False,False,2,1.0,0
406.0,10,False,browser,5,False,False,1,0.12991370260715485,1
73.0,10,False,ide,16,True,True,2,0.0007697939872741699,1
154.0,10,False,browser,7,True,False,2,0.02942928671836853,0
213.0,10,False,ide,16,True,False,3,0.02942928671836853,1
101.0,10,False,ide,16,False,False,2,1.0,0
230.0,10,False,ide,25,False,False,3,0.27021536231040955,0
389.0,10,False,ide,25,False,False,2,1.0,0
568.0,10,False,ide,25,False,False,1,1.0,0
665.0,10,False,chat,8,True,False,2,0.03629758581519127,0
826.0,10,False,chat,12,False,False,2,0.4567888677120209,0
1054.0,10,False,chat,12,False,False,1,1.0,0
1059.0,10,False,chat,8,False,False,2,0.4567888677120209,0
1166.0,10,False,chat,11,False,False,2,0.2170764058828354,0
1325.0,10,False,browser,29,True,False,3,0.030385497957468033,1
76.0,10,False,browser,7,False,False,2,0.10767611861228943,0
175.0,10,False,chat,15,True,False,2,0.06123870983719826,0
311.0,10,False,chat,15,False,False,2,1.0,0
316.0,10,False,chat,15,False,False,3,1.0,0
325.0,10,False,other,0,True,False,4,0.10489481687545776,1
211.0,10,False,other,0,False,False,3,1.0,1
64.0,10,False,document,18,True,False,4,0.09299242496490479,1
194.0,10,False,document,18,False,False,2,1.0,0
288.0,10,False,document,18,False,False,2,1.0,0
461.0,10,False,document,18,False,False,2,1.0,0
inf,9,False,browser,29,True,True,0,0.0,1
152.0,9,False,browser,5,False,False,1,0.12991370260715485,0
308.0,9,False,chat,8,True,True,1,0.15136387944221497,0
421.0,9,False,chat,12,False,False,2,0.4567888677120209,0
630.0,9,False,chat,12,False,False,1,1.0,0
768.0,9,False,chat,8,False,False,1,0.4567888677120209,0
829.0,9,False,chat,11,False,False,2,0.2170764058828354,1
142.0,9,False,chat,8,False,False,2,0.2170764058828354,1
213.0,9,False,terminal,16,True,True,1,0.08722265809774399,1
132.0,9,False,chat,15,True,True,1,-0.03768331930041313,0
290.0,9,False,chat,15,False,False,2,1.0,0
448.0,9,False,chat,15,False,False,1,1.0,0
523.0,9,False,chat,15,False,False,2,1.0,0
689.0,9,False,document,18,True,True,2,0.1011812835931778,1
185.0,9,False,chat,12,True,False,1,0.14491255581378937,1
44.0,9,False,ide,25,True,True,2,0.07874033600091934,0
256.0,9,False,terminal,10,True,False,2,-0.016883712261915207,0
274.0,9,False,terminal,10,False,False,3,1.0,1
224.0,9,False,chat,15,True,False,2,0.10581662505865097,0
305.0,9,False,chat,15,False,False,1,1.0,0
315.0,9,False,document,18,True,False,2,0.1011812835931778,0
428.0,9,False,document,18,False,False,3,1.0,1
198.0,9,False,document,18,False,False,1,1.0,0
338.0,9,False,document,18,False,False,1,1.0,0
392.0,9,False,terminal,10,True,False,2,0.12766976654529572,0
421.0,9,False,document,18,True,False,3,0.12766976654529572,1
222.0,10,False,document,18,False,False,2,1.0,0
394.0,10,False,terminal,11,True,False,1,0.002366013824939728,0
512.0,10,False,terminal,16,False,False,2,0.08513405919075012,1
234.0,10,False,terminal,11,False,False,1,0.08513405919075012,1
210.0,10,False,terminal,16,False,False,1,0.08513405919075012,1
97.0,10,False,other,0,True,True,1,0.06183013692498207,0
275.0,10,False,chat,8,True,True,2,0.16927768290042877,1
101.0,10,False,chat,15,True,False,2,0.2555195987224579,1
220.0,10,False,chat,11,True,False,1,0.18394501507282257,0
249.0,10,False,chat,8,False,False,2,0.2170764058828354,0
299.0,10,False,chat,12,False,False,3,0.4567888677120209,1
171.0,10,False,ide,33,True,False,3,0.09753498435020447,0
214.0,10,False,ide,25,False,False,4,0.09299741685390472,1
67.0,10,False,ide,25,False,False,3,1.0,0
173.0,10,False,ide,16,False,False,3,0.27021536231040955,1
157.0,10,False,ide,33,False,False,2,0.1529022455215454,0
360.0,10,False,other,0,True,False,1,0.12626834213733673,1
204.0,10,False,other,0,False,False,1,1.0,0
279.0,10,False,other,0,False,False,2,1.0,0
378.0,10,False,other,0,False,False,2,1.0,0
404.0,10,False,other,0,False,False,3,1.0,0
414.0,10,False,other,0,False,False,4,1.0,1
75.0,10,False,other,0,False,False,5,1.0,1
208.0,10,False,other,0,False,False,3,1.0,0
336.0,10,False,other,0,False,False,1,1.0,0
417.0,10,False,document,18,True,False,2,0.09299242496490479,0
505.0,10,False,document,18,False,False,3,1.0,0
613.0,10,False,document,18,False,False,3,1.0,0
760.0,10,False,ide,25,True,False,2,0.1294044405221939,0
781.0,10,False,chat,15,True,False,3,0.007224977482110262,1
197.0,11,False,chat,15,False,False,2,1.0,0
248.0,11,False,document,18,True,False,3,0.1011812835931778,1
6.0,11,False,other,0,True,False,4,0.09299242496490479,0
42.0,11,False,other,0,False,False,4,1.0,1
inf,9,False,other,0,True,True,0,0.0,0
inf,9,False,other,0,False,False,1,1.0,1
89.0,9,False,other,0,False,False,2,1.0,0
326.0,9,False,other,0,False,False,1,1.0,0
368.0,9,False,other,0,False,False,2,1.0,0
375.0,9,False,browser,5,True,True,3,0.18210408091545105,1
101.0,9,False,browser,29,False,False,3,0.12991370260715485,1
49.0,9,False,chat,15,True,True,4,0.0745091661810875,1
155.0,9,False,chat,15,False,False,2,1.0,0
295.0,9,False,chat,8,True,True,2,0.054968830198049545,1
226.0,9,False,chat,11,False,False,1,0.2170764058828354,0
386.0,9,False,chat,12,False,False,1,0.18231408298015594,0
434.0,9,False,chat,8,False,False,2,0.4567888677120209,0
485.0,9,False,chat,12,False,False,3,0.4567888677120209,0
663.0,9,False,chat,11,False,False,3,0.18231408298015594,1
127.0,9,False,document,18,True,True,1,0.07225093245506287,1
7.0,9,False,document,18,False,False,2,1.0,0
180.0,9,False,document,18,False,False,2,1.0,0
330.0,9,False,document,18,False,False,1,1.0,0
498.0,9,False,ide,33,True,True,1,0.09405893832445145,0
676.0,9,False,other,0,True,False,1,0.12626834213733673,0
727.0,9,False,other,0,False,False,2,1.0,0
936.0,9,False,other,0,False,False,2,1.0,0
1011.0,9,False,other,0,False,False,2,1.0,0
1094.0,9,False,chat,8,True,True,2,0.16927768290042877,0
1177.0,9,False,chat,8,False,False,3,1.0,1
221.0,9,False,chat,8,False,False,1,1.0,0
245.0,9,False,chat,8,False,False,2,1.0,0
397.0,9,False,ide,16,True,False,2,0.0938778966665268,1
78.0,9,False,ide,33,False,False,3,0.1529022455215454,1
211.0,10,False,ide,25,False,False,2,0.09299741685390472,1
127.0,10,False,chat,8,True,False,1,-0.04968135431408882,0
235.0,10,False,chat,8,False,False,2,1.0,0
473.0,10,False,chat,8,False,False,1,1.0,0
586.0,10,False,ide,33,True,False,1,0.14440710842609406,1
67.0,10,False,other,0,True,False,2,0.12626834213733673,0
227.0,10,False,document,18,True,False,2,0.09299242496490479,1
177.0,10,False,document,18,False,False,1,1.0,0
226.0,10,False,chat,15,True,False,2,0.1011812835931778,0
362.0,10,False,chat,15,False,False,2,1.0,0
475.0,10,False,chat,15,False,False,3,1.0,0
575.0,10,False,chat,15,False,False,2,1.0,0
643.0,10,False,terminal,10,True,True,3,0.10581662505865097,1
79.0,10,False,chat,15,True,False,3,0.10581662505865097,1
72.0,10,False,chat,15,False,False,3,1.0,1
60.0,10,False,chat,15,False,False,4,1.0,1
123.0,10,False,document,18,True,False,3,0.1011812835931778,1
19.0,10,False,chat,15,True,False,4,0.1011812835931778,0
108.0,10,False,chat,15,False,False,4,1.0,0
114.0,10,False,chat,15,False,False,5,1.0,0
221.0,10,False,chat,15,False,False,4,1.0,0
336.0,10,False,chat,15,False,False,3,1.0,0
476.0,10,False,chat,15,False,False,2,1.0,0
586.0,10,False,chat,15,False,False,2,1.0,0
592.0,10,False,chat,15,False,False,3,1.0,0
654.0,10,False,chat,15,False,False,3,1.0,1
81.0,10,False,chat,15,False,False,4,1.0,0
223.0,10,False,chat,15,False,False,4,1.0,0
396.0,10,False,ide,25,True,False,1,0.007224977482110262,1
95.0,10,False,terminal,16,True,False,2,0.3989086151123047,1
